Label ID,Bottle_Number,Longitude_deg_E,Latitude_deg_N,Depth_m,Turbidity_FTU,Oxygen_umolperkg,Salinity_PSU,Temperature_oC,Fluorescence_mgperm3,Pressure_dbar
40486.0,9,-106.000088045493,-31.4303846778176,2395,0.0246845833333346,148.530111111126,34.6599888888889,1.82985555555555,0.0303222222223884,2425.633
40487.0,10,-106.000088045493,-31.4303846778176,2196,0.02499375,146.085739130436,34.6481826086957,1.93987826086956,0.0209304347826212,2223.03682608696
40488.0,11,-106.000088045493,-31.4303846778176,2196,0.02499375,146.085739130436,34.6481826086957,1.93987826086956,0.0209304347826212,2223.03682608696
40489.0,12,-106.000088045493,-31.4303846778176,1995,0.025496,142.552884615385,34.6276,2.11027692307692,0.0303538461538312,2018.59611538462
40490.0,13,-106.000088045493,-31.4303846778176,1797,0.02609425,134.837666666668,34.5977666666667,2.35085000000002,0.0246499999999072,1817.396
40491.0,14,-106.000088045493,-31.4303846778176,1798,0.025273,134.717423076923,34.5984307692308,2.34849615384615,0.0418961538460849,1818.412
40492.0,15,-106.000088045493,-31.4303846778176,1497,0.0247425,117.757,34.5463263157895,2.88106315789474,0.0369,1512.904
40493.0,16,-106.000088045493,-31.4303846778176,1298,0.0253029000000001,113.115933333334,34.4943066666667,3.28908000000002,0.0349266666666966,1311.16326666667
40494.0,17,-106.000088045493,-31.4303846778176,999,0.027224,166.415400000001,34.30784,4.14128000000001,0.0280399999999917,1008.4042
40495.0,18,-106.000088045493,-31.4303846778176,750,0.0266800000000008,210.10925,34.24075,5.38512499999998,0.0149,756.605
40496.0,19,-106.000088045493,-31.4303846778176,351,0.0281671666666667,198.004,34.2714,9.0924,0.0173333333333333,353.748666666667
40497.0,20,-106.000088045493,-31.4303846778176,202,0.0327322500000001,208.615750000001,34.587075,14.887325,0.225474999999994,203.508
40498.0,21,-106.000088045493,-31.4303846778176,116,0.0438110333333333,217.074733333333,35.0105266666667,17.4945244444444,0.171495555555555,116.841377777778
40499.0,22,-106.000088045493,-31.4303846778176,62,0.0421473636363637,218.859386363636,35.1776136363636,19.0222954545455,0.0515,62.4410681818182
40500.0,23,-106.000088045493,-31.4303846778176,32,0.0371120000000001,193.924578947368,35.3184526315789,23.0629894736842,0.0295,32.225
40501.0,24,-106.000088045493,-31.4303846778176,17,0.0369031710526316,192.878894736842,35.3184736842105,23.1366,0.031836842105263,17.1196842105263
40502.0,1,-107.999968997759,-31.4299191689063,2995,0.0250355945945946,149.746675675676,34.6712297297297,1.78814324324324,0.0337000000000074,3037.608
40503.0,2,-107.999968997759,-31.4299191689063,2995,0.0250355945945946,149.746675675676,34.6712297297297,1.78814324324324,0.0337000000000074,3037.608
40504.0,3,-107.999968997759,-31.4299191689063,2996,0.0254,149.908777777779,34.6715444444445,1.78827777777778,0.0222,3038.62922222222
40505.0,4,-107.999968997759,-31.4299191689063,2996,0.0254,149.908777777779,34.6715444444445,1.78827777777778,0.0222,3038.62922222222
40506.0,5,-107.999968997759,-31.4299191689063,2995,0.0250355945945946,149.746675675676,34.6712297297297,1.78814324324324,0.0337000000000074,3037.608
40507.0,6,-107.999968997759,-31.4299191689063,2697,0.0241467580645151,148.779387096775,34.6667161290323,1.78607741935484,0.0337967741935624,2733.44758064516
40508.0,7,-107.999968997759,-31.4299191689063,2696,0.0254154230769235,148.472384615385,34.6670897435897,1.7864,0.0367102564102188,2732.42797435897
40509.0,8,-107.999968997759,-31.4299191689063,2696,0.0254154230769235,148.472384615385,34.6670897435897,1.7864,0.0367102564102188,2732.42797435897
40510.0,9,-107.999968997759,-31.4299191689063,2697,0.0241467580645151,148.779387096775,34.6667161290323,1.78607741935484,0.0337967741935624,2733.44758064516
40511.0,10,-107.999968997759,-31.4299191689063,2496,0.0246033461538462,147.746519230769,34.6609,1.79655961538462,0.0442,2528.52919230769
40512.0,11,-107.999968997759,-31.4299191689063,2497,0.02536875,147.3215,34.661,1.7966,0.0332,2529.548
40513.0,12,-107.999968997759,-31.4299191689063,2498,0.0254,146.918714285713,34.6612238095238,1.79654285714286,0.0382904761904611,2530.56719047619
40514.0,13,-107.999968997759,-31.4299191689063,2299,0.0253945512820513,145.745205128205,34.6539512820513,1.86433589743588,0.0327256410256277,2327.874
40515.0,14,-107.999968997759,-31.4299191689063,2298,0.025442,146.13875,34.65409,1.861265,0.0369,2326.856
40516.0,15,-107.999968997759,-31.4299191689063,2298,0.025442,146.13875,34.65409,1.861265,0.0369,2326.856
40517.0,16,-107.999968997759,-31.4299191689063,2098,0.02464375,143.68488888889,34.6390222222222,2.01357777777776,0.038522222222255,2123.33522222222
40518.0,17,-107.999968997759,-31.4299191689063,1699,0.0245125,132.956090909091,34.5766636363636,2.51208181818182,0.0301727272727134,1717.881
40519.0,18,-107.999968997759,-31.4299191689063,1500,0.02552725,118.989481481482,34.5411740740741,2.89305555555556,0.0369,1515.94618518518
40520.0,19,-107.999968997759,-31.4299191689063,1349,0.0254,113.529384615384,34.5023076923077,3.21833076923077,0.0369,1362.848
40521.0,20,-107.999968997759,-31.4299191689063,1349,0.0254,113.529384615384,34.5023076923077,3.21833076923077,0.0369,1362.848
40522.0,21,-107.999968997759,-31.4299191689063,1350,0.026084,113.491774193549,34.5022612903226,3.21585483870968,0.0369,1363.86132258065
40523.0,22,-107.999968997759,-31.4299191689063,1350,0.026084,113.491774193549,34.5022612903226,3.21585483870968,0.0369,1363.86132258065
40524.0,23,-107.999968997759,-31.4299191689063,1100,0.0267275,142.4751875,34.3701,3.74285625,0.0369,1110.6268125
40525.0,24,-107.999968997759,-31.4299191689063,700,0.025868,212.358666666667,34.2547666666667,5.73890952380952,0.0222,706.079380952381
40526.0,1,-107.999891690773,-31.4299713929358,749,0.0249257500000001,209.604239999999,34.251868,5.508216,0.0166519999999934,755.594
40527.0,2,-107.999891690773,-31.4299713929358,748,0.025903,210.144538461538,34.2518461538462,5.51708461538462,0.0149,754.584
40528.0,3,-107.999891690773,-31.4299713929358,748,0.025903,210.144538461538,34.2518461538462,5.51708461538462,0.0149,754.584
40529.0,4,-107.999891690773,-31.4299713929358,748,0.025903,210.144538461538,34.2518461538462,5.51708461538462,0.0149,754.584
40530.0,5,-107.999891690773,-31.4299713929358,600,0.0266796875000001,218.91075,34.26765,6.06967499999998,0.0149,605.06475
40531.0,6,-107.999891690773,-31.4299713929358,401,0.028127,207.002823529411,34.2726764705882,7.5977588235294,0.0183352941176399,404.19
40532.0,7,-107.999891690773,-31.4299713929358,351,0.0278125,198.079777777777,34.3339555555556,8.94923888888876,0.0153055555555466,353.748
40533.0,8,-107.999891690773,-31.4299713929358,350,0.0278065,198.262083333334,34.3168583333333,8.93785833333325,0.0191583333333362,352.739583333333
40534.0,9,-107.999891690773,-31.4299713929358,349,0.02731373,197.57108,34.327908,9.011984,0.0149,351.73104
40535.0,10,-107.999891690773,-31.4299713929358,348,0.0271655384615385,198.037769230769,34.3232153846154,9.08955384615385,0.0222,350.722461538462
40536.0,11,-107.999891690773,-31.4299713929358,348,0.0271655384615385,198.037769230769,34.3232153846154,9.08955384615385,0.0222,350.722461538462
